deviceid,senseStartTimeMillis,userid,longitude,sensorType,local_time,Provider,latitude,accuracy,speed,configAccuracy,class
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444047449000,000000,-72.2646342684,Location,08:17:29:169 05 10 2015 -0400 EDT,GPS,41.8079152052,10,1.039999961853,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444047479000,000000,-72.2626608045,Location,08:17:58:531 05 10 2015 -0400 EDT,GPS,41.8086800062,65,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444047479000,000000,-72.2626608045,Location,08:17:58:596 05 10 2015 -0400 EDT,GPS,41.8086800062,65,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444047479000,000000,-72.2626608045,Location,08:17:58:619 05 10 2015 -0400 EDT,GPS,41.8086800062,65,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444047479000,000000,-72.2619782775,Location,08:17:58:611 05 10 2015 -0400 EDT,GPS,41.8089379014,65,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444047481000,000000,-72.2641766165,Location,08:18:00:398 05 10 2015 -0400 EDT,GPS,41.8082006928,30,1.460000038147,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444047481000,000000,-72.2641686537,Location,08:18:01:196 05 10 2015 -0400 EDT,GPS,41.8082059315,30,1.460000038147,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444047481000,000000,-72.2641686537,Location,08:18:01:202 05 10 2015 -0400 EDT,GPS,41.8082059315,30,1.460000038147,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444047560000,000000,-72.2631293815,Location,08:19:20:000 05 10 2015 -0400 EDT,GPS,41.8086712948,5,1.3400000333786,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444047631000,000000,-72.2620892712,Location,08:20:31:000 05 10 2015 -0400 EDT,GPS,41.8091329281,5,1.3999999761581,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444047701000,000000,-72.2609568760,Location,08:21:41:000 05 10 2015 -0400 EDT,GPS,41.8094455311,5,1.539999961853,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444048228000,000000,-72.2541856569,Location,08:30:15:887 05 10 2015 -0400 EDT,GPS,41.8068630167,66,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444048331000,000000,-72.2540436499,Location,08:32:11:000 05 10 2015 -0400 EDT,GPS,41.8069779408,10,0.56000000238419,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444048443000,000000,-72.2533374746,Location,08:34:03:000 05 10 2015 -0400 EDT,GPS,41.8074097345,50,3.5799999237061,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444048443000,000000,-72.2533374746,Location,08:34:03:156 05 10 2015 -0400 EDT,GPS,41.8074097345,50,3.5799999237061,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444048444000,000000,-72.2533374746,Location,08:34:03:163 05 10 2015 -0400 EDT,GPS,41.8074097345,50,3.5799999237061,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444048500000,000000,-72.2521359288,Location,08:35:00:000 05 10 2015 -0400 EDT,GPS,41.8073119177,5,1.1499999761581,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444048516000,000000,-72.2519294825,Location,08:35:16:103 05 10 2015 -0400 EDT,Network,41.8074310245,5,1.4400000572205,kCLLocationAccuracyBest,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444048577000,000000,-72.2510788870,Location,08:36:17:000 05 10 2015 -0400 EDT,GPS,41.8068617257,5,1.4500000476837,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444048653000,000000,-72.2503134516,Location,08:37:33:000 05 10 2015 -0400 EDT,GPS,41.8061615853,5,1.6499999761581,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444048729000,000000,-72.2491628677,Location,08:38:49:000 05 10 2015 -0400 EDT,GPS,41.8064358412,5,1.3899999856949,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049150000,000000,-72.2482885514,Location,08:45:37:810 05 10 2015 -0400 EDT,GPS,41.8061672850,10,0,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049150000,000000,-72.2482885514,Location,08:45:49:833 05 10 2015 -0400 EDT,GPS,41.8061672850,10,0,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049150000,000000,-72.2482885514,Location,08:45:49:838 05 10 2015 -0400 EDT,GPS,41.8061672850,10,0,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049443000,000000,-72.2445484657,Location,08:50:42:817 05 10 2015 -0400 EDT,GPS,41.8045317368,2000,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049444000,000000,-72.2482423907,Location,08:50:43:371 05 10 2015 -0400 EDT,GPS,41.8062210048,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049643000,000000,-72.2455218875,Location,08:54:03:442 05 10 2015 -0400 EDT,GPS,41.8052935287,2000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049644000,000000,-72.2459393326,Location,08:54:03:521 05 10 2015 -0400 EDT,GPS,41.8057202044,2000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049664000,000000,-72.2452195071,Location,08:54:23:940 05 10 2015 -0400 EDT,GPS,41.8051134558,2000,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049664000,000000,-72.2446964209,Location,08:54:24:015 05 10 2015 -0400 EDT,GPS,41.8046680882,2000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049666000,000000,-72.2487295262,Location,08:54:25:668 05 10 2015 -0400 EDT,GPS,41.8064908689,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049801000,000000,-72.2456039615,Location,08:56:40:525 05 10 2015 -0400 EDT,GPS,41.8049718163,2000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049801000,000000,-72.2450630191,Location,08:56:40:576 05 10 2015 -0400 EDT,GPS,41.8047457310,2000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049802000,000000,-72.2454353217,Location,08:56:42:156 05 10 2015 -0400 EDT,GPS,41.8052475121,2000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049802000,000000,-72.2476737211,Location,08:56:42:253 05 10 2015 -0400 EDT,GPS,41.8066264657,165,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049843000,000000,-72.2469844198,Location,08:57:23:117 05 10 2015 -0400 EDT,GPS,41.8062334451,545,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049852000,000000,-72.2464681855,Location,08:57:31:732 05 10 2015 -0400 EDT,GPS,41.8058801541,558,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049852000,000000,-72.2488013863,Location,08:57:32:222 05 10 2015 -0400 EDT,GPS,41.8062343451,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444049966000,000000,-72.2494458899,Location,08:59:26:323 05 10 2015 -0400 EDT,GPS,41.8063332622,286,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444050041000,000000,-72.2528366773,Location,09:00:40:975 05 10 2015 -0400 EDT,GPS,41.8068413620,65,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444050095000,000000,-72.2528804464,Location,09:01:24:167 05 10 2015 -0400 EDT,GPS,41.8068865948,65,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444050960000,000000,-72.2529602051,Location,09:15:48:980 05 10 2015 -0400 EDT,GPS,41.8068062375,30,0,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444051508000,000000,-72.2564730280,Location,09:25:08:282 05 10 2015 -0400 EDT,GPS,41.8065969983,9500,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444051605000,000000,-72.2530768173,Location,09:26:45:434 05 10 2015 -0400 EDT,GPS,41.8068064266,65,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444052076000,000000,-72.2530866699,Location,09:32:01:602 05 10 2015 -0400 EDT,GPS,41.8068475729,65,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444052076000,000000,-72.2530852765,Location,09:34:19:924 05 10 2015 -0400 EDT,GPS,41.8068594636,20,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444052076000,000000,-72.2530866699,Location,09:32:01:602 05 10 2015 -0400 EDT,GPS,41.8068475729,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444052076000,000000,-72.2536630948,Location,09:34:23:835 05 10 2015 -0400 EDT,GPS,41.8068045532,2647,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444052077000,000000,-72.2530716458,Location,09:34:24:026 05 10 2015 -0400 EDT,GPS,41.8068451777,65,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444052513000,000000,-72.2530530766,Location,09:41:53:000 05 10 2015 -0400 EDT,GPS,41.8068363704,10,0,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444053748000,000000,-72.2530317866,Location,09:52:29:000 05 10 2015 -0400 EDT,GPS,41.8068377953,10,0,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444053750000,000000,-72.2566306389,Location,10:02:17:869 05 10 2015 -0400 EDT,GPS,41.8065776763,8000,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444053750000,000000,-72.2528812529,Location,10:01:27:898 05 10 2015 -0400 EDT,GPS,41.8069432017,20,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444053750000,000000,-72.2577786709,Location,10:02:17:956 05 10 2015 -0400 EDT,GPS,41.8064946985,8000,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444053750000,000000,-72.2530150769,Location,10:02:18:593 05 10 2015 -0400 EDT,GPS,41.8069009847,65,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444053772000,000000,-72.2530514841,Location,10:02:52:000 05 10 2015 -0400 EDT,GPS,41.8068854884,10,0,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444054997000,000000,-72.2530157772,Location,10:20:17:000 05 10 2015 -0400 EDT,GPS,41.8068437884,10,0,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444054997000,000000,-72.2529037066,Location,10:22:37:177 05 10 2015 -0400 EDT,GPS,41.8069241660,20,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444054997000,000000,-72.2530157772,Location,10:20:17:000 05 10 2015 -0400 EDT,GPS,41.8068437884,10,0,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444054997000,000000,-72.2542493786,Location,10:23:07:181 05 10 2015 -0400 EDT,GPS,41.8067536165,4108,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444054997000,000000,-72.2552255976,Location,10:23:07:197 05 10 2015 -0400 EDT,GPS,41.8066822583,4108,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444054998000,000000,-72.2530417025,Location,10:23:07:361 05 10 2015 -0400 EDT,GPS,41.8068062669,65,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444055050000,000000,-72.2529317067,Location,10:24:10:000 05 10 2015 -0400 EDT,GPS,41.8067977718,10,0,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444055788000,000000,-72.2530465633,Location,10:36:18:148 05 10 2015 -0400 EDT,GPS,41.8068209037,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056078000,000000,-72.2574957291,Location,10:41:18:324 05 10 2015 -0400 EDT,GPS,41.8065117656,8224,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056081000,000000,-72.2530826340,Location,10:41:20:981 05 10 2015 -0400 EDT,GPS,41.8068184825,65,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056378000,000000,-72.2560885379,Location,10:46:18:378 05 10 2015 -0400 EDT,GPS,41.8066092645,8233,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056382000,000000,-72.2530876860,Location,10:46:21:491 05 10 2015 -0400 EDT,GPS,41.8068282010,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056648000,000000,-72.2560942241,Location,10:50:48:431 05 10 2015 -0400 EDT,GPS,41.8066137534,8242,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056668000,000000,-72.2560942241,Location,10:50:56:307 05 10 2015 -0400 EDT,GPS,41.8066137534,8242,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056668000,000000,-72.2530877391,Location,10:50:56:346 05 10 2015 -0400 EDT,GPS,41.8068281972,65,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056668000,000000,-72.2560942241,Location,10:50:56:307 05 10 2015 -0400 EDT,GPS,41.8066137534,8242,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056668000,000000,-72.2575525614,Location,10:50:56:405 05 10 2015 -0400 EDT,GPS,41.8065097345,8000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056668000,000000,-72.2582394765,Location,10:50:56:439 05 10 2015 -0400 EDT,GPS,41.8064607388,8000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056668000,000000,-72.2530688313,Location,10:50:56:622 05 10 2015 -0400 EDT,GPS,41.8067687133,65,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056957000,000000,-72.2560641921,Location,10:55:56:492 05 10 2015 -0400 EDT,GPS,41.8065861707,8183,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444056957000,000000,-72.2530656699,Location,10:55:57:094 05 10 2015 -0400 EDT,GPS,41.8068079449,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444057257000,000000,-72.2574960187,Location,11:00:56:545 05 10 2015 -0400 EDT,GPS,41.8065084405,8192,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444057258000,000000,-72.2529856871,Location,11:00:57:560 05 10 2015 -0400 EDT,GPS,41.8068472954,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444057380000,000000,-72.2529857381,Location,11:02:49:389 05 10 2015 -0400 EDT,GPS,41.8068472917,65,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444057380000,000000,-72.2560297071,Location,11:02:49:483 05 10 2015 -0400 EDT,GPS,41.8066241182,8000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444057380000,000000,-72.2574780493,Location,11:02:49:500 05 10 2015 -0400 EDT,GPS,41.8065179307,8000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444057380000,000000,-72.2529973213,Location,11:02:49:691 05 10 2015 -0400 EDT,GPS,41.8069227051,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444057666000,000000,-72.2560293154,Location,11:07:46:295 05 10 2015 -0400 EDT,GPS,41.8066614106,8183,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444057670000,000000,-72.2529523207,Location,11:07:50:155 05 10 2015 -0400 EDT,GPS,41.8068784248,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444057966000,000000,-72.2560339541,Location,11:12:46:308 05 10 2015 -0400 EDT,GPS,41.8066376942,8257,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444057971000,000000,-72.2529676233,Location,11:12:50:587 05 10 2015 -0400 EDT,GPS,41.8068500130,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444058266000,000000,-72.2560443818,Location,11:17:46:360 05 10 2015 -0400 EDT,GPS,41.8066237162,8265,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444058271000,000000,-72.2529778137,Location,11:17:51:068 05 10 2015 -0400 EDT,GPS,41.8068240399,65,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444058811000,000000,-72.2569492641,Location,11:26:40:453 05 10 2015 -0400 EDT,GPS,41.8065487781,8000,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444058812000,000000,-72.2529778636,Location,11:26:40:453 05 10 2015 -0400 EDT,GPS,41.8068240365,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444058812000,000000,-72.2569492641,Location,11:26:40:453 05 10 2015 -0400 EDT,GPS,41.8065487781,8000,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444058812000,000000,-72.2579388182,Location,11:26:40:507 05 10 2015 -0400 EDT,GPS,41.8064801920,8000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444058812000,000000,-72.2529778636,Location,11:26:40:805 05 10 2015 -0400 EDT,GPS,41.8068240365,65,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444059101000,000000,-72.2572345195,Location,11:31:40:629 05 10 2015 -0400 EDT,GPS,41.8065190903,8188,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444059102000,000000,-72.2529523621,Location,11:31:41:506 05 10 2015 -0400 EDT,GPS,41.8068521290,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444059401000,000000,-72.2571744220,Location,11:36:40:682 05 10 2015 -0400 EDT,GPS,41.8065408926,8197,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444059402000,000000,-72.2530128983,Location,11:36:41:979 05 10 2015 -0400 EDT,GPS,41.8068551956,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444059456000,000000,-72.2530194549,Location,11:37:24:759 05 10 2015 -0400 EDT,GPS,41.8068547040,273,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444059456000,000000,-72.2530128983,Location,11:36:50:979 05 10 2015 -0400 EDT,GPS,41.8068551956,65,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444059456000,000000,-72.2560544578,Location,11:37:24:840 05 10 2015 -0400 EDT,GPS,41.8066271093,8206,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444059456000,000000,-72.2575269284,Location,11:37:24:849 05 10 2015 -0400 EDT,GPS,41.8065166888,8000,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444059456000,000000,-72.2530292433,Location,11:37:25:048 05 10 2015 -0400 EDT,GPS,41.8068975927,65,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444059692000,000000,-72.2530218121,Location,11:41:31:397 05 10 2015 -0400 EDT,GPS,41.8068768550,5,0,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444061197000,000000,-72.2531323459,Location,12:06:26:619 05 10 2015 -0400 EDT,GPS,41.8068331516,587,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444061198000,000000,-72.2529207078,Location,12:05:33:724 05 10 2015 -0400 EDT,GPS,41.8069225550,20,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444061198000,000000,-72.2528886326,Location,12:06:27:040 05 10 2015 -0400 EDT,GPS,41.8068804579,65,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444061205000,000000,-72.2530241591,Location,12:06:45:000 05 10 2015 -0400 EDT,GPS,41.8068110571,10,0,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444061990000,000000,-72.2529405044,Location,12:19:38:315 05 10 2015 -0400 EDT,GPS,41.8067852037,163,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444061990000,000000,-72.2529883607,Location,12:19:36:701 05 10 2015 -0400 EDT,GPS,41.8068059268,65,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444061990000,000000,-72.2530378541,Location,12:19:38:548 05 10 2015 -0400 EDT,GPS,41.8067973666,65,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444062055000,000000,-72.2530126759,Location,12:20:55:000 05 10 2015 -0400 EDT,GPS,41.8068328500,10,0,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444062839000,000000,-72.2530120053,Location,12:33:47:714 05 10 2015 -0400 EDT,GPS,41.8068427407,5,0,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444063800000,000000,-72.2530571344,Location,12:49:49:797 05 10 2015 -0400 EDT,GPS,41.8068495314,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444064090000,000000,-72.2575168254,Location,12:54:49:931 05 10 2015 -0400 EDT,GPS,41.8065139055,8272,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444064095000,000000,-72.2530690681,Location,12:54:54:946 05 10 2015 -0400 EDT,GPS,41.8068665065,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444064390000,000000,-72.2560986568,Location,12:59:49:975 05 10 2015 -0400 EDT,GPS,41.8066312889,8280,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444064395000,000000,-72.2529945918,Location,12:59:55:401 05 10 2015 -0400 EDT,GPS,41.8069155379,65,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444064690000,000000,-72.2560656125,Location,13:04:50:026 05 10 2015 -0400 EDT,GPS,41.8066547125,8288,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444064696000,000000,-72.2530365645,Location,13:04:55:847 05 10 2015 -0400 EDT,GPS,41.8068870930,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444064999000,000000,-72.2565025631,Location,13:09:48:520 05 10 2015 -0400 EDT,GPS,41.8066073629,8000,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444064999000,000000,-72.2529204065,Location,13:07:49:679 05 10 2015 -0400 EDT,GPS,41.8069223471,20,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444065000000,000000,-72.2577151212,Location,13:09:48:638 05 10 2015 -0400 EDT,GPS,41.8065095011,8000,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444065000000,000000,-72.2583208543,Location,13:09:48:694 05 10 2015 -0400 EDT,GPS,41.8064606142,8000,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1444065000000,000000,-72.2531617456,Location,13:09:48:829 05 10 2015 -0400 EDT,GPS,41.8068132723,65,-1,kCLLocationAccuracyNearestTenMeters,1
